242,2,68157,4.5,1445715153
243,2,71535,3.0,1445714973
244,2,74458,4.0,1445714925
245,2,77455,3.0,1445714940
246,2,79132,4.0,1445714840
247,2,80489,4.5,1445715339
248,2,80906,5.0,1445715171
249,2,86345,4.0,1445715165
250,2,89774,5.0,1445715188
251,2,91529,3.5,1445714890
252,2,91658,2.5,1445714937
253,2,99114,3.5,1445714873
254,2,106782,5.0,1445714965
255,2,109487,3.0,1445715144
256,2,112552,4.0,1445714881
257,2,114060,2.0,1445715275
258,2,115713,3.5,1445714853
259,2,122882,5.0,1445715271
260,2,131724,5.0,1445714850
261,3,31,0.5,1306463577
262,3,527,0.5,1306464274
263,3,647,0.5,1306463618
264,3,688,0.5,1306464227
265,3,720,0.5,1306463594
266,3,849,5.0,1306463610
267,3,914,0.5,1306463566
268,3,1093,0.5,1306463626
269,3,1124,0.5,1306464215
270,3,1263,0.5,1306463568
271,3,1272,0.5,1306463623
272,3,1275,3.5,1306463322
273,3,1302,0.5,1306464188
274,3,1371,3.0,1306463560
275,3,1587,4.5,1306464002
276,3,2018,0.5,1306464174
277,3,2080,0.5,1306463571
278,3,2090,0.5,1306464260
279,3,2105,2.0,1306463558
280,3,2288,4.0,1306463630
281,3,2424,0.5,1306464292
282,3,2851,5.0,1306463924
283,3,3024,4.5,1306464053
284,3,3210,0.5,1306463637
285,3,3703,5.0,1306463602
286,3,3949,0.5,1306464244
287,3,4518,5.0,1306463769
288,3,5048,0.5,1306464283
289,3,5181,5.0,1306463717
290,3,5746,5.0,1306463707
291,3,5764,4.5,1306464020
292,3,5919,5.0,1306463824
293,3,6238,0.5,1306464203
294,3,6835,5.0,1306463669
295,3,7899,4.5,1306464035
296,3,7991,5.0,1306463683
297,3,26409,4.5,1306463992
298,3,70946,5.0,1306463814
299,3,72378,0.5,1306464163
300,4,21,3.0,986935198
301,4,32,2.0,945173446
302,4,45,3.0,986935046
303,4,47,2.0,945173424
304,4,52,3.0,964622785
305,4,58,3.0,964538443
306,4,106,4.0,986848783
307,4,125,5.0,964622757
308,4,126,1.0,986848919
309,4,162,5.0,945078570
310,4,171,3.0,945078427
311,4,176,5.0,964622564
312,4,190,2.0,945079258
313,4,215,5.0,945079077
314,4,222,1.0,945629039
315,4,232,5.0,964622683
316,4,235,2.0,945173512
317,4,247,3.0,986848893
318,4,260,5.0,945079258
319,4,265,5.0,964538467
320,4,296,1.0,945173349
321,4,319,5.0,945079181
322,4,342,5.0,964538499
323,4,345,4.0,945629062
324,4,348,4.0,964622785
325,4,351,3.0,986934900
326,4,357,3.0,964623305
327,4,368,4.0,945078689
328,4,417,2.0,945078466
329,4,441,1.0,986934914
330,4,450,2.0,986848827
331,4,457,5.0,945079258
332,4,475,5.0,945174289
333,4,492,5.0,945079871
334,4,509,1.0,945079105
335,4,538,5.0,945078635
336,4,539,1.0,964538831
337,4,553,2.0,945079300
338,4,588,4.0,945079669
339,4,593,5.0,964539985
340,4,595,3.0,986848608
341,4,599,2.0,945078586
342,4,608,5.0,964540007
343,4,648,3.0,945079905
344,4,708,4.0,986935229
345,4,759,3.0,945078600
346,4,800,4.0,945079105
347,4,892,4.0,964622713
348,4,898,5.0,964623346
349,4,899,4.0,945079652
350,4,902,4.0,945078445
351,4,904,4.0,945079836
352,4,908,5.0,945173901
353,4,910,5.0,945173988
354,4,912,5.0,945173901
355,4,914,5.0,945079669
356,4,919,5.0,945079520
357,4,920,5.0,945173601
358,4,930,5.0,964538570
359,4,937,3.0,986849084
360,4,1025,4.0,945079231
361,4,1046,5.0,945173653
362,4,1057,3.0,964540577
363,4,1060,2.0,986934818
364,4,1073,4.0,945079482
365,4,1077,5.0,945173691
366,4,1079,2.0,945078945
367,4,1080,5.0,986934695
368,4,1084,5.0,945079258
369,4,1086,5.0,964539722
370,4,1094,3.0,964538499
371,4,1103,5.0,964539722
372,4,1136,5.0,986934624
373,4,1179,4.0,964539179
374,4,1183,1.0,964778512
375,4,1188,5.0,964538499
376,4,1196,5.0,964538762
377,4,1197,5.0,964538762
378,4,1198,3.0,964538727
379,4,1199,2.0,945078966
380,4,1203,5.0,945174024
381,4,1211,1.0,964539204
382,4,1213,4.0,945079728
383,4,1219,4.0,964539960
384,4,1225,4.0,964539325
385,4,1250,5.0,945174007
386,4,1259,4.0,964538727
387,4,1265,4.0,964622683
388,4,1266,4.0,986849036
389,4,1279,2.0,986934831
390,4,1282,5.0,945079652
391,4,1283,5.0,945078689
392,4,1288,4.0,945079652
393,4,1291,4.0,964538762
394,4,1304,3.0,945078466
395,4,1391,1.0,945173765
396,4,1449,5.0,945079766
397,4,1466,4.0,945173491
398,4,1500,4.0,964622829
399,4,1517,4.0,945079789
400,4,1580,3.0,986935243
401,4,1597,1.0,945079905
402,4,1617,2.0,945079836
403,4,1641,4.0,964622757
404,4,1704,1.0,945629014
405,4,1719,4.0,945079955
406,4,1732,4.0,945079888
407,4,1733,5.0,945079142
408,4,1734,3.0,964539356
409,4,1834,5.0,945174133
410,4,1860,2.0,986849000
411,4,1883,4.0,964622641
412,4,1885,3.0,964622616
413,4,1892,2.0,964539430
414,4,1895,4.0,945629178
415,4,1907,3.0,964540504
416,4,1914,4.0,964622713
417,4,1916,1.0,986934785
418,4,1923,3.0,986934869
419,4,1947,5.0,945079652
420,4,1966,2.0,964622683
421,4,1967,5.0,945078966
422,4,1968,4.0,986934785
423,4,2019,2.0,945078689
424,4,2076,4.0,945079051
425,4,2078,5.0,945079520
426,4,2109,4.0,986935015
427,4,2145,3.0,986935327
428,4,2150,5.0,986934737
429,4,2174,5.0,964539854
430,4,2186,5.0,945174007
431,4,2203,4.0,945079728
432,4,2204,5.0,964540007
433,4,2282,1.0,945629237
434,4,2324,1.0,964622589
435,4,2336,2.0,964538963
436,4,2351,4.0,945078466
437,4,2359,4.0,964622589
438,4,2390,5.0,945079163
439,4,2395,3.0,964623305
440,4,2406,4.0,986935301
441,4,2467,4.0,945079857
442,4,2571,1.0,945173384
443,4,2583,5.0,945078862
444,4,2599,5.0,964622683
445,4,2628,1.0,986848893
446,4,2683,4.0,945079789
447,4,2692,5.0,945079012
448,4,2712,2.0,945078541
449,4,2762,4.0,964539985
450,4,2763,1.0,964778620
451,4,2770,2.0,945173552
452,4,2791,5.0,964539627
453,4,2843,5.0,945078813
454,4,2858,5.0,964539139
455,4,2874,4.0,986935015
456,4,2921,4.0,945078707
457,4,2926,5.0,986934869
458,4,2959,2.0,945078527
459,4,2973,2.0,945078945
460,4,2997,4.0,986848609
461,4,3033,4.0,986936199
462,4,3044,5.0,945079919
463,4,3060,4.0,986934883
464,4,3079,3.0,964778196
465,4,3083,5.0,964622486
466,4,3160,4.0,964539120
467,4,3175,1.0,964538929
468,4,3176,4.0,964539770
469,4,3204,4.0,964539827
470,4,3255,4.0,964623305
471,4,3317,4.0,986934497
472,4,3358,3.0,964622757
473,4,3365,5.0,964538328
474,4,3386,4.0,964539394
475,4,3408,4.0,986849237
476,4,3481,2.0,964538242
477,4,3489,1.0,986848907
478,4,3508,5.0,964538350
479,4,3538,2.0,986849211
480,4,3591,1.0,986935198
481,4,3788,3.0,964539084
482,4,3809,3.0,986936206
483,4,3851,5.0,986849179
484,4,3897,4.0,986934464
485,4,3911,3.0,986849148
486,4,3967,4.0,986849163
487,4,3996,4.0,986849129
488,4,4002,3.0,986934818
489,4,4014,1.0,986849253
490,4,4020,3.0,986848855
491,4,4021,4.0,986849179
492,4,4027,3.0,986849200
493,4,4029,3.0,986849225
494,4,4033,4.0,986849148
495,4,4034,5.0,986848752
496,4,4074,3.0,986848664
497,4,4121,4.0,986934900
498,4,4144,3.0,986848684
499,4,4166,3.0,986848699
500,4,4226,2.0,1007569423
501,4,4239,5.0,986848684
502,4,4246,4.0,1007574541
503,4,4252,3.0,1007569464
504,4,4260,2.0,1007569423
505,4,4273,4.0,1007574469
506,4,4308,1.0,1007569464
507,4,4347,4.0,1007569585
508,4,4381,3.0,1007574508
509,4,4641,1.0,1007569585
510,4,4741,3.0,1007574531
511,4,4765,5.0,1007569444
512,4,4881,3.0,1007569444
513,4,4896,4.0,1007574531
514,4,4902,4.0,1007569464
515,4,4967,5.0,1007569423
516,5,1,4.0,847434961
517,5,21,4.0,847435237
518,5,34,4.0,847434880
519,5,36,4.0,847435291
520,5,39,3.0,847434960
521,5,50,4.0,847434880
522,5,58,5.0,847435237
523,5,110,4.0,847434879
524,5,150,3.0,847434747
525,5,153,3.0,847434801
526,5,232,4.0,847435291
527,5,247,5.0,847435336
528,5,253,3.0,847435291
529,5,261,4.0,847435237
530,5,265,3.0,847435128
531,5,266,1.0,847435310
532,5,290,5.0,847435310
533,5,296,5.0,847434747
534,5,300,3.0,847435336
535,5,316,2.0,847434831
536,5,318,3.0,847434879
537,5,344,3.0,847434801
538,5,349,3.0,847434831
539,5,357,2.0,847435237
540,5,364,3.0,847434881
541,5,367,4.0,847435128
542,5,380,2.0,847434747
543,5,410,3.0,847435291
544,5,457,4.0,847434800
545,5,474,4.0,847435336
546,5,475,5.0,847435310
547,5,515,3.0,847435128
548,5,527,5.0,847434959
549,5,531,4.0,847435257
550,5,534,3.0,847435310
551,5,588,4.0,847434800
552,5,589,3.0,847435257
553,5,590,5.0,847434746
554,5,592,3.0,847434746
555,5,594,5.0,847435237
556,5,595,5.0,847434831
557,5,596,5.0,847435291
558,5,597,3.0,847434961
559,5,608,3.0,847435257
560,6,2,4.0,845553521
561,6,3,5.0,845554295
562,6,4,3.0,845554348
563,6,5,5.0,845553937
564,6,6,4.0,845553756
565,6,7,4.0,845554263
566,6,8,3.0,845555280
567,6,10,3.0,845553252
568,6,11,4.0,845553488
569,6,13,3.0,845555587
570,6,15,4.0,845554504
571,6,16,4.0,845553818
572,6,17,4.0,845553558
573,6,19,2.0,845553381
574,6,21,2.0,845553381
575,6,22,5.0,845553874
576,6,24,4.0,845554396
577,6,25,3.0,845553694
578,6,26,4.0,845555361
579,6,27,3.0,845555401
580,6,31,3.0,845553818
581,6,32,4.0,845553425
582,6,34,4.0,845553353
583,6,36,5.0,845553725
584,6,41,4.0,845554961
585,6,43,4.0,845555606
586,6,45,3.0,845553906
587,6,46,4.0,845554550
588,6,47,4.0,845553316
589,6,50,1.0,845553380
590,6,54,4.0,845555401
591,6,60,4.0,845554262
592,6,61,4.0,845555453
593,6,62,4.0,845553659
594,6,65,3.0,845555069
595,6,66,3.0,845555150
596,6,76,4.0,845555316
597,6,79,3.0,845554906
598,6,86,5.0,845556130
599,6,87,3.0,845555299
600,6,88,2.0,845555693
601,6,89,4.0,845555123
602,6,92,4.0,845555453
603,6,93,4.0,845554583
604,6,95,4.0,845553558
605,6,100,3.0,845555150
606,6,102,1.0,845555435
607,6,104,4.0,845554348
608,6,105,3.0,845553756
609,6,110,5.0,845553282
610,6,112,4.0,845553993
611,6,113,3.0,845556256
612,6,126,3.0,845555341
613,6,135,3.0,845554986
614,6,140,3.0,845555023
615,6,141,4.0,845553585
616,6,145,4.0,845553965
617,6,146,4.0,845555606
618,6,150,4.0,845553109
619,6,151,4.0,845553585
620,6,153,3.0,845553145
621,6,158,4.0,845553659
622,6,159,3.0,845555005
623,6,160,5.0,845553456
624,6,161,3.0,845553252
625,6,163,3.0,845553906
626,6,165,3.0,845553145
627,6,168,5.0,845553694
628,6,170,3.0,845554262
629,6,171,3.0,845555401
630,6,174,3.0,845554478
631,6,177,3.0,845554930
632,6,179,1.0,845555361
633,6,180,2.0,845555005
634,6,181,3.0,845553937
635,6,185,3.0,845553282
636,6,186,3.0,845553618
637,6,189,3.0,845556240
638,6,191,2.0,845554930
639,6,195,4.0,845554454
640,6,196,3.0,845553585
641,6,201,3.0,845556289
642,6,204,3.0,845553618
643,6,205,3.0,845555476
644,6,207,4.0,845554023
645,6,208,3.0,845553252
646,6,209,3.0,845556105
647,6,210,4.0,845556309
648,6,212,4.0,845556180
649,6,216,4.0,845554098
650,6,217,3.0,845555381
651,6,218,2.0,845553993
652,6,219,3.0,845556130
653,6,222,4.0,845554023
654,6,224,3.0,845553793
655,6,225,4.0,845553380
656,6,230,5.0,845553965
657,6,231,3.0,845553173
658,6,234,2.0,845554175
659,6,236,4.0,845553558
660,6,237,4.0,845553874
661,6,239,3.0,845554986
662,6,240,3.0,845555570
663,6,243,3.0,845555587
664,6,248,5.0,845554262
665,6,250,4.0,845555587
666,6,251,3.0,845556256
667,6,252,4.0,845553618
668,6,253,3.0,845553282
669,6,254,3.0,845555654
670,6,256,3.0,845553725
671,6,257,5.0,845554175
672,6,258,3.0,845555171
673,6,261,4.0,845553694
674,6,262,5.0,845554550
675,6,265,3.0,845553725
676,6,266,3.0,845553456
677,6,267,3.0,845554375
678,6,270,3.0,845555171
679,6,271,4.0,845555248
680,6,273,3.0,845553874
681,6,274,4.0,845555150
682,6,276,4.0,845553906
683,6,277,5.0,845553843
684,6,279,3.0,845555435
685,6,281,4.0,845554319
686,6,282,3.0,845553521
687,6,288,2.0,845553282
688,6,289,3.0,845554454
689,6,291,3.0,845555570
690,6,292,4.0,845553252
691,6,293,3.0,845553659
692,6,296,2.0,845553109
693,6,302,3.0,845555435
694,6,303,3.0,845554098
695,6,304,4.0,845555545
696,6,310,3.0,845556118
697,6,312,1.0,845555150
698,6,313,3.0,845555545
699,6,314,5.0,845554602
700,6,315,4.0,845553521
701,6,316,5.0,845553173
702,6,317,4.0,845553456
703,6,318,5.0,845553199
704,6,327,1.0,845554061
705,6,329,4.0,845553199
706,6,330,3.0,845555070
707,6,332,3.0,845555045
708,6,333,5.0,845553756
709,6,336,3.0,845556222
710,6,337,5.0,845553585
711,6,339,4.0,845553252
712,6,340,4.0,845555264
713,6,342,3.0,845553937
714,6,343,3.0,845555171
715,6,344,3.0,845553145
716,6,347,3.0,845555299
717,6,348,3.0,845553937
718,6,349,5.0,845553145
719,6,350,5.0,845553488
720,6,351,4.0,845554454
721,6,352,3.0,845555381
722,6,353,4.0,845553725
723,6,354,4.0,845555401
724,6,355,4.0,845553818
725,6,356,5.0,845553199
726,6,357,3.0,845553456
727,6,358,3.0,845555264
728,6,359,3.0,845556411
729,6,360,3.0,845555093
730,6,361,4.0,845554375
731,6,362,3.0,845553993
732,6,364,5.0,845553316
733,6,366,3.0,845554961
734,6,367,4.0,845553316
735,6,368,5.0,845553725
736,6,370,4.0,845553793
737,6,371,3.0,845554140
738,6,374,3.0,845554295
739,6,377,5.0,845553316
740,6,378,3.0,845554986
741,6,380,4.0,845553109
742,6,381,3.0,845553993
743,6,382,3.0,845554396
744,6,383,3.0,845554319
745,6,405,3.0,845554602
746,6,410,3.0,845553353
747,6,412,3.0,845554504
748,6,415,4.0,845554419
749,6,416,3.0,845554961
750,6,419,3.0,845554223
751,6,426,3.0,845554550
752,6,432,5.0,845553488
753,6,434,4.0,845553199
754,6,435,3.0,845553488
755,6,437,3.0,845554504
756,6,440,4.0,845553456
757,6,445,3.0,845555123
758,6,450,4.0,845555023
759,6,454,4.0,845553282
760,6,455,3.0,845554061
761,6,457,5.0,845553173
762,6,458,3.0,845555545
763,6,460,3.0,845555280
764,6,466,2.0,845553843
765,6,468,4.0,845553906
766,6,469,4.0,845555476
767,6,472,3.0,845555631
768,6,474,4.0,845553521
769,6,475,4.0,845554098
770,6,477,4.0,845554140
771,6,480,5.0,845553199
772,6,485,3.0,845553793
773,6,489,3.0,845554504
774,6,490,3.0,845554583
775,6,491,4.0,845554140
776,6,493,3.0,845555171
777,6,494,3.0,845554175
778,6,497,3.0,845553818
779,6,500,5.0,845553353
780,6,502,3.0,845554454
781,6,505,3.0,845555316
782,6,508,4.0,845553585
783,6,509,3.0,845553521
784,6,510,3.0,845555545
785,6,515,4.0,845553793
786,6,516,4.0,845554907
787,6,520,3.0,845553843
788,6,524,3.0,845554478
789,6,527,3.0,845553425
790,6,531,3.0,845554295
791,6,532,3.0,845554223
792,6,536,3.0,845556180
793,6,537,3.0,845554550
794,6,539,3.0,845553425
795,6,540,3.0,845554098
796,6,542,4.0,845554523
797,6,543,3.0,845554098
798,6,546,2.0,845554348
799,6,548,3.0,845554907
800,6,552,3.0,845553874
801,6,553,5.0,845553558
802,6,569,4.0,845555341
803,6,575,3.0,845555069
804,6,587,5.0,845553380
805,6,588,5.0,845553145
806,6,589,3.0,845553316
807,6,590,5.0,845553108
808,6,592,3.0,845553108
809,6,593,4.0,845553173
810,6,594,4.0,845553818
811,6,595,5.0,845553173
812,6,596,3.0,845554140
813,6,597,4.0,845553353
814,6,606,3.0,845555023
815,6,608,3.0,845553843
816,6,609,4.0,845555341
817,6,616,5.0,845554061
818,6,628,3.0,845555299
819,6,631,4.0,845555264
820,6,637,4.0,845555045
821,6,640,1.0,845555361
822,6,647,4.0,845555150
823,6,662,3.0,845556146
824,6,667,3.0,845555341
825,6,694,3.0,845555693
826,6,697,3.0,845556377
827,6,700,4.0,845556146
828,6,704,3.0,845555570
829,6,708,4.0,845554375
830,6,709,5.0,845555248
831,6,710,3.0,845556222
832,6,711,4.0,845555316
833,6,719,2.0,845555693
834,6,736,5.0,845553618
835,6,747,3.0,845555045
836,6,762,1.0,845555005
837,6,765,3.0,845555631
838,6,775,3.0,845556461
839,6,780,5.0,845556914
840,6,783,5.0,845554583
841,6,795,3.0,845556505
842,6,799,3.0,845555655
843,6,801,3.0,845556193
844,6,802,4.0,845554583
845,6,818,3.0,845555513
846,6,830,5.0,845556221
847,6,835,4.0,845556193
848,6,837,3.0,845556240
849,6,838,4.0,845555513
850,6,839,3.0,845556119
851,6,842,3.0,845555674
852,6,848,4.0,845556339
853,6,852,4.0,845555693
854,6,867,3.0,845556411
855,6,880,3.0,845556180
856,6,881,3.0,845556339
857,6,888,3.0,845556447
858,6,891,3.0,845556240
859,6,979,3.0,845556807
860,6,981,3.0,845556566
861,6,986,4.0,845556474
862,6,991,4.0,845556807
863,6,996,4.0,845556322
864,6,999,2.0,845556411
865,6,1004,4.0,845556505
866,6,1006,4.0,845556693
867,6,1042,3.0,845556461
868,6,1049,5.0,845556693
869,6,1061,4.0,845556859
870,6,1064,4.0,845556578
871,6,1073,3.0,845555570
872,6,1082,4.0,845556277
873,6,1084,3.0,845555453
874,7,1,4.5,1106635945
875,7,50,4.5,1106635992
876,7,58,3.0,1106635519
877,7,150,4.5,1106635924
878,7,165,4.0,1106635986
879,7,260,5.0,1106635932
880,7,356,5.0,1106635914
881,7,380,3.0,1106635936
882,7,466,5.0,1106635531
883,7,480,5.0,1106635916
884,7,587,2.0,1106635713
885,7,588,3.0,1106635970
886,7,589,2.5,1106635939
887,7,592,3.0,1106635921
888,7,593,5.0,1106635911
889,7,595,3.5,1106712635
890,7,648,4.0,1106635980
891,7,750,4.0,1106636809
892,7,780,4.5,1106635942
893,7,920,3.0,1106635684
894,7,924,4.0,1106712614
895,7,1101,4.0,1106635501
896,7,1183,1.5,1106712612
897,7,1196,4.0,1106635995
898,7,1208,4.0,1106635461
899,7,1210,4.0,1106635964
900,7,1219,5.0,1106635495
901,7,1220,4.5,1106635463
902,7,1240,5.0,1106712574
903,7,1246,1.5,1106635677
904,7,1270,5.0,1106635680
905,7,1517,3.5,1106635488
906,7,1584,5.0,1106635422
907,7,1610,4.0,1106635428
908,7,1617,3.0,1107127059
909,7,1682,3.0,1106635652
910,7,1784,0.5,1106635415
911,7,1917,4.0,1106635483
912,7,1923,1.5,1106635443
913,7,1954,4.5,1106635656
914,7,2019,5.0,1106713564
915,7,2324,2.0,1106712558
916,7,2353,3.5,1106635624
917,7,2529,5.0,1106635639
918,7,2628,1.5,1106712552
919,7,2640,3.0,1106635539
920,7,2671,4.5,1113542731
921,7,2683,2.0,1106635419
922,7,2688,2.5,1106713071
923,7,2701,1.5,1106713075
924,7,2717,3.5,1106713080
925,7,2762,4.5,1106635647
926,7,2858,4.0,1106712545
927,7,3114,4.5,1106635499
928,7,3354,1.5,1106713004
929,7,3408,4.5,1106712548
930,7,3578,1.5,1106636533
931,7,3623,1.0,1106712540
932,7,3793,3.5,1106635629
933,7,3869,5.0,1106635732
934,7,3916,4.0,1106636595
935,7,3977,2.5,1106635634
936,7,3994,3.0,1161738300
937,7,4018,4.0,1106712912
938,7,4223,2.0,1106635741
939,7,4246,2.0,1110855252
940,7,4306,4.0,1106635523
941,7,4310,0.5,1107127032
942,7,4370,4.5,1106712868
943,7,4643,1.0,1106635748
944,7,4700,1.5,1109746590
945,7,4844,1.5,1161738351
946,7,4874,3.0,1106635737
947,7,4886,4.0,1106636530
948,7,4896,4.0,1106636717
949,7,4963,4.0,1106636701
950,7,4993,4.5,1106636588
951,7,4995,4.5,1106636609
952,7,5218,3.5,1106712865
953,7,5349,3.5,1106636605
954,7,5378,0.5,1106635734
